pignum,sample_ID,Gender,weight_9_12,weight_10_9,weight,AULC,experiment,day,tissue,num_seqs,treatment,set,log_sal,nurse_gain,pen,pig_day_tissue,acetate,propionate,isobutyrate,butyrate,isovalerate,valerate,caproate,oxalate,phenylacetate,succinate,lactate
321,X12bP321D0F,M,6.7,15.2,NA,28.03300507154433,X12b,D0,F,25292,RPS,X12b_D0_F_RPS,0,8.5,65,321_D0_F,69.12267000000001,32.02302,4.23348,13.009739999999999,5.28972,6.51684,1.45099,0,1.32432,1.45923,0.71676
321,X12bP321D0Q,M,6.7,15.2,NA,28.03300507154433,X12b,D0,Q,16116,RPS,X12b_D0_Q_RPS,0,8.5,65,321_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
321,X12bP321D14F,M,6.7,15.2,NA,28.03300507154433,X12b,D14,F,31514,RPS,X12b_D14_F_RPS,1.69897000433602,8.5,65,321_D14_F,92.21505,69.54675,3.92481,20.08185,6.125399999999999,19.99107,2.90719,0,1.60251,1.59891,0
321,X12bP321D21C,M,6.7,15.2,NA,28.03300507154433,X12b,D21,C,24032,RPS,X12b_D21_C_RPS,1.77815125038364,8.5,65,321_D21_C,87.04902,48.41664,0.43479,25.37148,0.43029,6.39942,1.0167,0.44742,0.2097,0.5962799999999999,0.69072
321,X12bP321D21F,M,6.7,15.2,NA,28.03300507154433,X12b,D21,F,27658,RPS,X12b_D21_F_RPS,1.69897000433602,8.5,65,321_D21_F,82.71000000000001,41.68893,5.21499,20.35911,7.5411,7.3534500000000005,1.58068,0,1.97433,2.21262,5.21379
321,X12bP321D21X,M,6.7,15.2,NA,28.03300507154433,X12b,D21,X,30752,RPS,X12b_D21_X_RPS,1.30102999566398,8.5,65,321_D21_X,87.04902,48.41664,0.43479,25.37148,0.43029,6.39942,1.0167,0.44742,0.2097,0.5962799999999999,0.69072
321,X12bP321D2F,M,6.7,15.2,NA,28.03300507154433,X12b,D2,F,34577,RPS,X12b_D2_F_RPS,0,8.5,65,321_D2_F,72.20715,43.44894,3.41883,17.549100000000003,4.58877,12.108329999999999,2.8786000000000005,0,1.1713200000000001,0.5205299999999999,3.34155
321,X12bP321D7F,M,6.7,15.2,NA,28.03300507154433,X12b,D7,F,19855,RPS,X12b_D7_F_RPS,1.69897000433602,8.5,65,321_D7_F,97.00137000000002,52.257000000000005,4.6750799999999995,23.77467,6.546060000000001,16.276049999999998,4.2778,0,1.6527599999999998,4.60419,5.60412
326,X12bP326D0F,F,8.25,18.9,NA,47.54211450859135,X12b,D0,F,37301,ZnCu,X12b_D0_F_ZnCu,0,10.649999999999999,66,326_D0_F,59.59605,18.29085,3.05268,12.017790000000002,3.6936299999999997,2.8422,0.74716,0,0.98688,0.83388,1.37703
326,X12bP326D0Q,F,8.25,18.9,NA,47.54211450859135,X12b,D0,Q,34978,ZnCu,X12b_D0_Q_ZnCu,0,10.649999999999999,66,326_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
326,X12bP326D14F,F,8.25,18.9,NA,47.54211450859135,X12b,D14,F,28489,ZnCu,X12b_D14_F_ZnCu,2.39794000867204,10.649999999999999,66,326_D14_F,74.7897,28.95153,3.4104900000000002,15.468359999999999,3.67743,5.12274,0.5347900000000001,0,1.05447,1.6537799999999998,1.22415
326,X12bP326D21C,F,8.25,18.9,NA,47.54211450859135,X12b,D21,C,29107,ZnCu,X12b_D21_C_ZnCu,2.55630250076729,10.649999999999999,66,326_D21_C,85.04721,50.42214,0.30039,18.783929999999998,0.2952,4.79331,0.50793,0.65154,0.15513,1.07652,1.30557
326,X12bP326D21F,F,8.25,18.9,NA,47.54211450859135,X12b,D21,F,35925,ZnCu,X12b_D21_F_ZnCu,2.69897000433602,10.649999999999999,66,326_D21_F,104.02785000000002,29.27055,4.22112,24.9519,6.30912,10.6401,1.04311,0.45305999999999996,1.5697799999999997,4.80435,25.83501
326,X12bP326D2F,F,8.25,18.9,NA,47.54211450859135,X12b,D2,F,15846,ZnCu,X12b_D2_F_ZnCu,3.17609125905568,10.649999999999999,66,326_D2_F,71.62389,35.59455,4.44363,25.0497,5.82564,6.37989,0.5697399999999999,0,1.35351,1.23102,0
326,X12bP326D7F,F,8.25,18.9,NA,47.54211450859135,X12b,D7,F,29183,ZnCu,X12b_D7_F_ZnCu,1.69897000433602,10.649999999999999,66,326_D7_F,80.65158000000001,38.139720000000004,5.44569,24.633779999999998,7.13175,10.985759999999999,2.3363199999999997,0,1.80729,1.65873,2.30526
337,X12bP337D0F,NA,6.45,14.75,NA,66.20657193070778,X12b,D0,F,26428,Control,X12b_D0_F_Control,0,8.3,68,337_D0_F,45.40155,16.659509999999997,3.2990399999999998,8.64873,4.73832,3.74991,1.00441,0,1.4476499999999999,1.18371,1.2501
337,X12bP337D0Q,NA,6.45,14.75,NA,66.20657193070778,X12b,D0,Q,32408,Control,X12b_D0_Q_Control,0,8.3,68,337_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
337,X12bP337D14F,NA,6.45,14.75,NA,66.20657193070778,X12b,D14,F,24814,Control,X12b_D14_F_Control,2.69897000433602,8.3,68,337_D14_F,68.53296,42.104820000000004,3.5622599999999998,19.545450000000002,4.02345,9.818430000000001,0.7991199999999998,0,1.00665,1.22415,0.43272
337,X12bP337D21C,NA,6.45,14.75,NA,66.20657193070778,X12b,D21,C,30516,Control,X12b_D21_C_Control,3.57978359661681,8.3,68,337_D21_C,76.08312,42.21171,0.7916099999999999,15.97935,0.70179,3.6781500000000005,0.49868999999999997,0.31422,0.24347999999999997,1.0201799999999999,0.8052299999999999
337,X12bP337D21F,NA,6.45,14.75,NA,66.20657193070778,X12b,D21,F,35025,Control,X12b_D21_F_Control,2.39794000867204,8.3,68,337_D21_F,59.01336,27.946379999999998,3.21126,17.51715,3.7315499999999995,4.34796,1.6152699999999998,0,0.9642599999999999,1.30668,11.872140000000002
337,X12bP337D21X,NA,6.45,14.75,NA,66.20657193070778,X12b,D21,X,24199,Control,X12b_D21_X_Control,2.47712125471966,8.3,68,337_D21_X,76.08312,42.21171,0.7916099999999999,15.97935,0.70179,3.6781500000000005,0.49868999999999997,0.31422,0.24347999999999997,1.0201799999999999,0.8052299999999999
337,X12bP337D2F,NA,6.45,14.75,NA,66.20657193070778,X12b,D2,F,32206,Control,X12b_D2_F_Control,4.64345267648619,8.3,68,337_D2_F,52.739909999999995,29.3478,2.64834,13.436879999999999,2.11968,4.45899,0.21853000000000006,0,0.57498,0.68217,1.33983
337,X12bP337D7F,NA,6.45,14.75,NA,66.20657193070778,X12b,D7,F,21892,Control,X12b_D7_F_Control,3.77815125038364,8.3,68,337_D7_F,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,X12bP345D0F,NA,6.6,16.45,NA,32.79702818557812,X12b,D0,F,20410,Control,X12b_D0_F_Control,0,9.85,69,345_D0_F,28.63044,10.93149,0.96747,2.49156,0.9339000000000001,0.8133600000000001,0,0,0.30771,0.5209199999999999,0.49857
345,X12bP345D0Q,NA,6.6,16.45,NA,32.79702818557812,X12b,D0,Q,31704,Control,X12b_D0_Q_Control,0,9.85,69,345_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
345,X12bP345D14F,NA,6.6,16.45,NA,32.79702818557812,X12b,D14,F,25399,Control,X12b_D14_F_Control,1.69897000433602,9.85,69,345_D14_F,79.34139,33.92493,5.62143,20.89851,8.13408,7.065719999999999,2.1957400000000002,0,1.9494000000000002,1.62396,0
345,X12bP345D21C,NA,6.6,16.45,NA,32.79702818557812,X12b,D21,C,29785,Control,X12b_D21_C_Control,1.30102999566398,9.85,69,345_D21_C,82.73337000000001,51.462869999999995,0.48203999999999997,17.604570000000002,0.5369700000000001,3.2481599999999995,0.47661000000000003,0.22071,0.16326000000000002,0.63564,0
345,X12bP345D21F,NA,6.6,16.45,NA,32.79702818557812,X12b,D21,F,19753,Control,X12b_D21_F_Control,0,9.85,69,345_D21_F,94.23825000000001,38.38701,3.4693199999999997,22.56165,5.50014,6.214410000000001,1.6819899999999999,0,1.5407099999999998,2.7666,7.732259999999999
345,X12bP345D21X,NA,6.6,16.45,NA,32.79702818557812,X12b,D21,X,23480,Control,X12b_D21_X_Control,0,9.85,69,345_D21_X,82.73337000000001,51.462869999999995,0.48203999999999997,17.604570000000002,0.5369700000000001,3.2481599999999995,0.47661000000000003,0.22071,0.16326000000000002,0.63564,0
345,X12bP345D2F,NA,6.6,16.45,NA,32.79702818557812,X12b,D2,F,24987,Control,X12b_D2_F_Control,2.54406804435028,9.85,69,345_D2_F,60.18129,34.04067,1.75593,11.96157,1.43376,5.4448799999999995,0.4615000000000001,0,0.43982999999999994,0.6256200000000001,0.44184
345,X12bP345D7F,NA,6.6,16.45,NA,32.79702818557812,X12b,D7,F,18757,Control,X12b_D7_F_Control,2,9.85,69,345_D7_F,60.47787,21.934919999999998,3.1502100000000004,10.3407,3.9723,4.1858699999999995,0.95275,0,1.11498,2.01867,7.96911
348,X12bP348D0F,NA,5.95,14.7,NA,58.53921003821371,X12b,D0,F,15039,Acid,X12b_D0_F_Acid,0,8.75,70,348_D0_F,49.181670000000004,22.77582,2.70822,11.39538,3.7342199999999997,3.1466700000000003,0,0,0.93225,0.97296,0
348,X12bP348D0Q,NA,5.95,14.7,NA,58.53921003821371,X12b,D0,Q,28966,Acid,X12b_D0_Q_Acid,0,8.75,70,348_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
348,X12bP348D14F,NA,5.95,14.7,NA,58.53921003821371,X12b,D14,F,27738,Acid,X12b_D14_F_Acid,2.47712125471966,8.75,70,348_D14_F,95.14287,51.63375,4.96755,43.90131,7.473840000000001,11.88606,0.8781999999999999,0,1.9166100000000001,1.83291,0
348,X12bP348D21C,NA,5.95,14.7,NA,58.53921003821371,X12b,D21,C,32121,Acid,X12b_D21_C_Acid,1.90308998699194,8.75,70,348_D21_C,69.38283,36.2766,0.30962999999999996,9.461939999999998,0.36117,1.26024,0.45465,0.38535,0.15039,0.70668,1.39881
348,X12bP348D21F,NA,5.95,14.7,NA,58.53921003821371,X12b,D21,F,31312,Acid,X12b_D21_F_Acid,1.69897000433602,8.75,70,348_D21_F,79.40667,24.04734,2.96526,17.07657,3.42204,3.24366,0.13981000000000005,0,1.07883,2.7379800000000003,25.9614
348,X12bP348D2F,NA,5.95,14.7,NA,58.53921003821371,X12b,D2,F,19819,Acid,X12b_D2_F_Acid,4.92941892571429,8.75,70,348_D2_F,64.60308,40.69578,1.8059399999999999,13.91244,0.8224800000000001,7.70334,0.17401000000000005,0,0.30894,0.41196,0
348,X12bP348D7F,NA,5.95,14.7,NA,58.53921003821371,X12b,D7,F,19256,Acid,X12b_D7_F_Acid,3,8.75,70,348_D7_F,71.39751,26.34447,3.2354400000000005,9.78621,3.5976,3.8219399999999997,0.23626000000000008,0,1.04664,0.77874,5.12631
355,X12bP355D0F,NA,6.05,14.35,NA,37.4794000867204,X12b,D0,F,21700,RPS,X12b_D0_F_RPS,0,8.3,71,355_D0_F,62.620529999999995,18.802500000000002,3.8497199999999996,10.92273,4.24266,2.72049,0.5511699999999999,0,1.17489,0.6785100000000001,1.2920099999999999
355,X12bP355D0Q,NA,6.05,14.35,NA,37.4794000867204,X12b,D0,Q,19240,RPS,X12b_D0_Q_RPS,0,8.3,71,355_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
355,X12bP355D14F,NA,6.05,14.35,NA,37.4794000867204,X12b,D14,F,29174,RPS,X12b_D14_F_RPS,1.69897000433602,8.3,71,355_D14_F,115.4559,55.201440000000005,5.89545,30.52854,7.98711,12.264690000000002,2.16931,0,1.8532799999999998,1.47084,0.37041
355,X12bP355D21C,NA,6.05,14.35,NA,37.4794000867204,X12b,D21,C,29906,RPS,X12b_D21_C_RPS,2.50514997831991,8.3,71,355_D21_C,79.22685,48.513450000000006,0.44865,25.71651,0.48878999999999995,4.85379,0.7775400000000001,0.30479999999999996,0.27078,0.73128,0.35964
355,X12bP355D21F,NA,6.05,14.35,NA,37.4794000867204,X12b,D21,F,22115,RPS,X12b_D21_F_RPS,1.69897000433602,8.3,71,355_D21_F,97.96011,42.404759999999996,3.93414,22.38561,5.3185199999999995,8.779440000000001,0.7279,0,1.40808,4.01496,27.21342
355,X12bP355D21X,NA,6.05,14.35,NA,37.4794000867204,X12b,D21,X,26981,RPS,X12b_D21_X_RPS,1.30102999566398,8.3,71,355_D21_X,79.22685,48.513450000000006,0.44865,25.71651,0.48878999999999995,4.85379,0.7775400000000001,0.30479999999999996,0.27078,0.73128,0.35964
355,X12bP355D2F,NA,6.05,14.35,NA,37.4794000867204,X12b,D2,F,23439,RPS,X12b_D2_F_RPS,2.69897000433602,8.3,71,355_D2_F,58.05681,23.1276,2.6277600000000003,7.3890899999999995,2.6570400000000003,3.7268999999999997,0.30121000000000003,0,0.69852,1.5097200000000002,2.11938
355,X12bP355D7F,NA,6.05,14.35,NA,37.4794000867204,X12b,D7,F,18867,RPS,X12b_D7_F_RPS,1.69897000433602,8.3,71,355_D7_F,87.50859000000001,38.82537,2.0745899999999997,11.114370000000001,2.24526,6.08784,0.7570299999999999,0.396,0.69888,5.24634,15.294
361,X12bP361D0F,M,5.65,9.55,NA,40.07710511625494,X12b,D0,F,29342,Acid,X12b_D0_F_Acid,0,3.9000000000000004,73,361_D0_F,72.55419,12.740669999999998,0.9871800000000001,2.23902,0.86589,0.49065000000000003,0,0,0.31593,0.54876,0.51612
361,X12bP361D0Q,M,5.65,9.55,NA,40.07710511625494,X12b,D0,Q,36295,Acid,X12b_D0_Q_Acid,0,3.9000000000000004,73,361_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,X12bP361D14F,M,5.65,9.55,NA,40.07710511625494,X12b,D14,F,21180,Acid,X12b_D14_F_Acid,1.69897000433602,3.9000000000000004,73,361_D14_F,73.19166,31.210680000000004,3.7220999999999997,22.35222,4.47753,6.429780000000001,0.9510700000000001,0,1.28694,1.3608,0.69447
361,X12bP361D21C,M,5.65,9.55,NA,40.07710511625494,X12b,D21,C,29278,Acid,X12b_D21_C_Acid,0,3.9000000000000004,73,361_D21_C,67.17887999999999,41.060249999999996,0.65823,19.79112,0.67644,4.51206,0.48363,0,0.17457,0.36941999999999997,0.50142
361,X12bP361D21F,M,5.65,9.55,NA,40.07710511625494,X12b,D21,F,36500,Acid,X12b_D21_F_Acid,0,3.9000000000000004,73,361_D21_F,75.98967,38.47113,4.3230900000000005,41.04396,5.56527,7.61598,1.38922,0.31851,1.40895,2.05647,13.745069999999998
361,X12bP361D2F,M,5.65,9.55,NA,40.07710511625494,X12b,D2,F,23353,Acid,X12b_D2_F_Acid,4.32221929473392,3.9000000000000004,73,361_D2_F,70.04157000000001,27.499589999999998,5.3232,19.37058,5.55204,7.34367,1.9005999999999998,0,1.5728399999999998,1.36965,2.7574199999999998
361,X12bP361D7F,M,5.65,9.55,NA,40.07710511625494,X12b,D7,F,25020,Acid,X12b_D7_F_Acid,2.17609125905568,3.9000000000000004,73,361_D7_F,69.52194,36.70662,4.85937,22.85877,6.5067900000000005,8.60181,2.1007,0,1.70382,0.8876999999999999,3.89457
373,X12bP373D0F,NA,5.05,16.2,NA,29.086610056368258,X12b,D0,F,15189,RPS,X12b_D0_F_RPS,0,11.149999999999999,75,373_D0_F,84.33,35.97822,2.46441,18.67623,2.24979,7.72473,2.1835,0,0.63594,1.17978,0.58488
373,X12bP373D0Q,NA,5.05,16.2,NA,29.086610056368258,X12b,D0,Q,10603,RPS,X12b_D0_Q_RPS,0,11.149999999999999,75,373_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
373,X12bP373D14F,NA,5.05,16.2,NA,29.086610056368258,X12b,D14,F,35566,RPS,X12b_D14_F_RPS,1.69897000433602,11.149999999999999,75,373_D14_F,90.7587,31.88091,3.2908799999999996,23.75865,3.3659099999999995,6.64677,1.6435,0,0.9465300000000001,1.8260699999999999,1.15995
373,X12bP373D21C,NA,5.05,16.2,NA,29.086610056368258,X12b,D21,C,32935,RPS,X12b_D21_C_RPS,0,11.149999999999999,75,373_D21_C,85.15593,42.89112,0.3474,28.51692,0.34137,7.01178,0.75759,0.35814,0.25299,0.64848,1.03158
373,X12bP373D21F,NA,5.05,16.2,NA,29.086610056368258,X12b,D21,F,21219,RPS,X12b_D21_F_RPS,0,11.149999999999999,75,373_D21_F,98.05461000000001,38.750640000000004,2.46069,23.844269999999998,2.92782,4.7775,0.3293200000000001,0,0.83406,3.1001399999999997,29.97966
373,X12bP373D21X,NA,5.05,16.2,NA,29.086610056368258,X12b,D21,X,22716,RPS,X12b_D21_X_RPS,0,11.149999999999999,75,373_D21_X,85.15593,42.89112,0.3474,28.51692,0.34137,7.01178,0.75759,0.35814,0.25299,0.64848,1.03158
373,X12bP373D2F,NA,5.05,16.2,NA,29.086610056368258,X12b,D2,F,25416,RPS,X12b_D2_F_RPS,2,11.149999999999999,75,373_D2_F,85.28136,48.41759999999999,2.33991,24.836759999999998,2.32923,15.89427,1.8712299999999997,0,0.70035,1.31667,0.42167999999999994
373,X12bP373D7F,NA,5.05,16.2,NA,29.086610056368258,X12b,D7,F,36742,RPS,X12b_D7_F_RPS,1.69897000433602,11.149999999999999,75,373_D7_F,102.74064,46.34832,3.5323200000000003,13.146180000000001,4.37997,8.553840000000001,1.6432000000000002,0,1.0848900000000001,3.52623,11.1042
378,X12bP378D0F,F,5.6,16.2,NA,33.9794000867204,X12b,D0,F,21586,Acid,X12b_D0_F_Acid,0,10.6,76,378_D0_F,82.37949,50.06694,4.49169,30.277950000000004,6.3978,12.71409,3.47554,0,1.56819,1.39659,0.33567
378,X12bP378D0Q,F,5.6,16.2,NA,33.9794000867204,X12b,D0,Q,30221,Acid,X12b_D0_Q_Acid,0,10.6,76,378_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
378,X12bP378D14F,F,5.6,16.2,NA,33.9794000867204,X12b,D14,F,32475,Acid,X12b_D14_F_Acid,1.69897000433602,10.6,76,378_D14_F,84.17781000000001,53.2953,3.8742900000000002,16.20786,5.81673,12.945839999999999,2.85469,0.32583,1.5758100000000002,1.40046,0.29675999999999997
378,X12bP378D21C,F,5.6,16.2,NA,33.9794000867204,X12b,D21,C,23620,Acid,X12b_D21_C_Acid,0,10.6,76,378_D21_C,74.35233,49.6227,0.30657,23.13504,0.30219,7.72587,1.0722900000000002,0.24992999999999999,0.14853,0.8328300000000001,0
378,X12bP378D21F,F,5.6,16.2,NA,33.9794000867204,X12b,D21,F,17913,Acid,X12b_D21_F_Acid,1.69897000433602,10.6,76,378_D21_F,75.8967,37.38885,4.00824,17.23674,5.8782,8.83686,2.42287,0,1.5116100000000001,3.5208600000000003,7.80678
378,X12bP378D2F,F,5.6,16.2,NA,33.9794000867204,X12b,D2,F,22034,Acid,X12b_D2_F_Acid,1.69897000433602,10.6,76,378_D2_F,69.85452000000001,51.2907,1.1118299999999999,17.38251,0.79749,12.155100000000001,0.6987399999999999,0,0.29652,0.8966399999999999,0.37341
378,X12bP378D7F,F,5.6,16.2,NA,33.9794000867204,X12b,D7,F,25765,Acid,X12b_D7_F_Acid,1.69897000433602,10.6,76,378_D7_F,85.75617000000001,48.35928,5.47077,19.881300000000003,8.335920000000002,12.830490000000001,3.82747,0,2.13672,2.3349,7.79166
392,X12bP392D0F,F,6.05,13,NA,19.640215041192192,X12b,D0,F,22517,RPS,X12b_D0_F_RPS,0,6.95,79,392_D0_F,69.74046,25.67508,2.46528,10.557269999999999,2.64822,3.75042,0.7197100000000001,0,0.7263900000000001,1.0583099999999999,0.5568
392,X12bP392D0Q,F,6.05,13,NA,19.640215041192192,X12b,D0,Q,15394,RPS,X12b_D0_Q_RPS,0,6.95,79,392_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
392,X12bP392D14F,F,6.05,13,NA,19.640215041192192,X12b,D14,F,27238,RPS,X12b_D14_F_RPS,0,6.95,79,392_D14_F,75.97260000000001,36.592980000000004,4.03839,17.18007,5.77662,8.815620000000001,2.06827,0,1.46973,0.9139200000000001,0.58029
392,X12bP392D21C,F,6.05,13,NA,19.640215041192192,X12b,D21,C,29265,RPS,X12b_D21_C_RPS,0,6.95,79,392_D21_C,68.50779,38.63922,0.56166,27.47772,0.71649,9.711929999999999,1.6179000000000001,0.26991,0.24861,0.8616,1.01301
392,X12bP392D21F,F,6.05,13,NA,19.640215041192192,X12b,D21,F,26052,RPS,X12b_D21_F_RPS,0,6.95,79,392_D21_F,80.24547,30.839309999999998,3.32844,14.77524,4.65912,6.94581,2.56954,0,1.22046,3.41952,19.103879999999997
392,X12bP392D21X,F,6.05,13,NA,19.640215041192192,X12b,D21,X,28496,RPS,X12b_D21_X_RPS,0,6.95,79,392_D21_X,68.50779,38.63922,0.56166,27.47772,0.71649,9.711929999999999,1.6179000000000001,0.26991,0.24861,0.8616,1.01301
392,X12bP392D2F,F,6.05,13,NA,19.640215041192192,X12b,D2,F,30679,RPS,X12b_D2_F_RPS,2.69897000433602,6.95,79,392_D2_F,84.24669000000002,23.45433,3.47508,16.31763,4.4927399999999995,6.10965,2.01943,0,1.22052,2.4254100000000003,5.61309
392,X12bP392D7F,F,6.05,13,NA,19.640215041192192,X12b,D7,F,24438,RPS,X12b_D7_F_RPS,1.69897000433602,6.95,79,392_D7_F,87.74862,36.87567,3.15627,17.894669999999998,4.06002,8.22063,2.50762,0,1.08105,2.20602,8.42406
397,X12bP397D0F,F,8.15,17.6,NA,43.72775619766973,X12b,D0,F,25940,RCS,X12b_D0_F_RCS,0,9.450000000000001,80,397_D0_F,51.085049999999995,23.856,2.8872299999999997,11.7696,3.4791,4.55514,1.1641599999999999,0,0.88602,0.7479600000000001,0
397,X12bP397D0Q,F,8.15,17.6,NA,43.72775619766973,X12b,D0,Q,30586,RCS,X12b_D0_Q_RCS,0,9.450000000000001,80,397_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
397,X12bP397D14F,F,8.15,17.6,NA,43.72775619766973,X12b,D14,F,19227,RCS,X12b_D14_F_RCS,1.69897000433602,9.450000000000001,80,397_D14_F,81.95097,33.19818,3.34716,20.31498,4.69971,7.799430000000001,2.7713200000000002,0,1.23459,1.04325,1.27023
397,X12bP397D21C,F,8.15,17.6,NA,43.72775619766973,X12b,D21,C,25588,RCS,X12b_D21_C_RCS,1.30102999566398,9.450000000000001,80,397_D21_C,84.28191,44.27541,0.38973,17.32215,0.42393,3.7944899999999997,0.6256200000000001,0.58446,0.19005,0.53625,1.07268
397,X12bP397D21F,F,8.15,17.6,NA,43.72775619766973,X12b,D21,F,35062,RCS,X12b_D21_F_RCS,1.69897000433602,9.450000000000001,80,397_D21_F,80.74743000000001,26.04096,3.07482,17.64489,4.5362100000000005,4.817819999999999,2.00056,0,1.44495,1.23306,26.87448
397,X12bP397D2F,F,8.15,17.6,NA,43.72775619766973,X12b,D2,F,20754,RCS,X12b_D2_F_RCS,2.69897000433602,9.450000000000001,80,397_D2_F,76.57698,27.50721,3.41505,16.52082,4.34382,6.72645,1.7910400000000002,0,1.11606,2.18565,3.84441
397,X12bP397D7F,F,8.15,17.6,NA,43.72775619766973,X12b,D7,F,22227,RCS,X12b_D7_F_RCS,2.74036268949424,9.450000000000001,80,397_D7_F,67.98438,25.03311,2.43792,7.8194099999999995,2.78499,4.42992,1.14082,0.45759,0.8964599999999999,5.0862300000000005,24.35352
419,X12bP419D0F,NA,6.1,14.15,NA,51.98984008782492,X12b,D0,F,21758,Control,X12b_D0_F_Control,0,8.05,84,419_D0_F,49.14537000000001,16.936889999999998,2.54418,6.651060000000001,2.5581,2.07903,0.3632800000000001,0,0.73575,0.60453,0.9279599999999999
419,X12bP419D0Q,NA,6.1,14.15,NA,51.98984008782492,X12b,D0,Q,31440,Control,X12b_D0_Q_Control,0,8.05,84,419_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
419,X12bP419D14F,NA,6.1,14.15,NA,51.98984008782492,X12b,D14,F,19413,Control,X12b_D14_F_Control,1.69897000433602,8.05,84,419_D14_F,99.41226000000002,42.825810000000004,6.2105999999999995,31.494149999999998,8.54016,8.92818,3.1946200000000005,0,2.18121,1.9398,0.5328
419,X12bP419D21C,NA,6.1,14.15,NA,51.98984008782492,X12b,D21,C,27679,Control,X12b_D21_C_Control,2.80617997398389,8.05,84,419_D21_C,98.49287999999999,60.81018,0.63747,24.8049,0.6524099999999999,3.55572,0.49821,0.27297,0.2223,0.89922,0
419,X12bP419D21F,NA,6.1,14.15,NA,51.98984008782492,X12b,D21,F,44928,Control,X12b_D21_F_Control,2.69897000433602,8.05,84,419_D21_F,93.28767,40.23924,5.53188,29.4762,8.25453,8.804640000000001,2.9406100000000004,0,2.18592,2.55234,6.850110000000001
419,X12bP419D21X,NA,6.1,14.15,NA,51.98984008782492,X12b,D21,X,30132,Control,X12b_D21_X_Control,2.53147891704225,8.05,84,419_D21_X,98.49287999999999,60.81018,0.63747,24.8049,0.6524099999999999,3.55572,0.49821,0.27297,0.2223,0.89922,0
419,X12bP419D2F,NA,6.1,14.15,NA,51.98984008782492,X12b,D2,F,19590,Control,X12b_D2_F_Control,2.90308998699194,8.05,84,419_D2_F,92.36055,45.70677,5.78892,24.898740000000004,7.85523,10.90536,2.8890700000000002,0,1.8628799999999999,1.4511,1.6695
419,X12bP419D7F,NA,6.1,14.15,NA,51.98984008782492,X12b,D7,F,25510,Control,X12b_D7_F_Control,3.41497334797082,8.05,84,419_D7_F,80.28129,34.26831,4.4688300000000005,16.74378,5.46348,7.7068200000000004,1.9488400000000001,0,1.4816099999999999,2.91492,15.33576
422,X12bP422D0F,M,5.8,16.35,NA,42.14830758902224,X12b,D0,F,28291,ZnCu,X12b_D0_F_ZnCu,0,10.55,85,422_D0_F,73.20636,29.316899999999997,3.3707700000000003,13.452929999999999,3.91737,4.43919,0.2836600000000001,0,1.0426799999999998,1.6821300000000001,2.1707099999999997
422,X12bP422D0Q,M,5.8,16.35,NA,42.14830758902224,X12b,D0,Q,14436,ZnCu,X12b_D0_Q_ZnCu,0,10.55,85,422_D0_Q,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
422,X12bP422D14F,M,5.8,16.35,NA,42.14830758902224,X12b,D14,F,32446,ZnCu,X12b_D14_F_ZnCu,1.69897000433602,10.55,85,422_D14_F,95.69610000000002,28.91415,3.9272099999999996,23.37108,5.61336,8.36124,0.9578199999999999,0.36315000000000003,1.59813,0.9498900000000001,0.41748
422,X12bP422D21C,M,5.8,16.35,NA,42.14830758902224,X12b,D21,C,32658,ZnCu,X12b_D21_C_ZnCu,2.76342799356294,10.55,85,422_D21_C,98.45739,48.70944,0.5451,27.908610000000003,0.45239999999999997,6.53217,0.89787,0.24764999999999998,0.18591,0.31395,0.40542
422,X12bP422D21F,M,5.8,16.35,NA,42.14830758902224,X12b,D21,F,34763,ZnCu,X12b_D21_F_ZnCu,1.69897000433602,10.55,85,422_D21_F,96.79371000000002,29.92557,4.631729999999999,30.05757,5.90718,10.167390000000001,1.85467,0,1.5947400000000003,3.0630900000000003,24.3135
422,X12bP422D2F,M,5.8,16.35,NA,42.14830758902224,X12b,D2,F,26222,ZnCu,X12b_D2_F_ZnCu,2.69897000433602,10.55,85,422_D2_F,64.57647000000001,37.23408,2.92521,18.61161,2.06298,4.8394200000000005,0.3397900000000001,0,0.51693,0.7283999999999999,1.1682299999999999
