sample_ID	env_medium	filename_1	filename_2	title
X12bP178D2F	feces	X12bP178D2F_R1.fq.gz	X12bP178D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP211D2F	feces	X12bP211D2F_R1.fq.gz	X12bP211D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP26D2F	feces	X12bP26D2F_R1.fq.gz	X12bP26D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP348D2F	feces	X12bP348D2F_R1.fq.gz	X12bP348D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP361D2F	feces	X12bP361D2F_R1.fq.gz	X12bP361D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP378D2F	feces	X12bP378D2F_R1.fq.gz	X12bP378D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP426D2F	feces	X12bP426D2F_R1.fq.gz	X12bP426D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP52D2F	feces	X12bP52D2F_R1.fq.gz	X12bP52D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP141D2F	feces	X12bP141D2F_R1.fq.gz	X12bP141D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP144D2F	feces	X12bP144D2F_R1.fq.gz	X12bP144D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP226D2F	feces	X12bP226D2F_R1.fq.gz	X12bP226D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP228D2F	feces	X12bP228D2F_R1.fq.gz	X12bP228D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP237D2F	feces	X12bP237D2F_R1.fq.gz	X12bP237D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP240D2F	feces	X12bP240D2F_R1.fq.gz	X12bP240D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP253D2F	feces	X12bP253D2F_R1.fq.gz	X12bP253D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP461D2F	feces	X12bP461D2F_R1.fq.gz	X12bP461D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP6D2F	feces	X12bP6D2F_R1.fq.gz	X12bP6D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP8D2F	feces	X12bP8D2F_R1.fq.gz	X12bP8D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP122D2F	feces	X12bP122D2F_R1.fq.gz	X12bP122D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP160D2F	feces	X12bP160D2F_R1.fq.gz	X12bP160D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP191D2F	feces	X12bP191D2F_R1.fq.gz	X12bP191D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP224D2F	feces	X12bP224D2F_R1.fq.gz	X12bP224D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP337D2F	feces	X12bP337D2F_R1.fq.gz	X12bP337D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP345D2F	feces	X12bP345D2F_R1.fq.gz	X12bP345D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP419D2F	feces	X12bP419D2F_R1.fq.gz	X12bP419D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP458D2F	feces	X12bP458D2F_R1.fq.gz	X12bP458D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP77D2F	feces	X12bP77D2F_R1.fq.gz	X12bP77D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP87D2F	feces	X12bP87D2F_R1.fq.gz	X12bP87D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP119D2F	feces	X12bP119D2F_R1.fq.gz	X12bP119D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP138D2F	feces	X12bP138D2F_R1.fq.gz	X12bP138D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP175D2F	feces	X12bP175D2F_R1.fq.gz	X12bP175D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP198D2F	feces	X12bP198D2F_R1.fq.gz	X12bP198D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP22D2F	feces	X12bP22D2F_R1.fq.gz	X12bP22D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP397D2F	feces	X12bP397D2F_R1.fq.gz	X12bP397D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP43D2F	feces	X12bP43D2F_R1.fq.gz	X12bP43D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP453D2F	feces	X12bP453D2F_R1.fq.gz	X12bP453D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP469D2F	feces	X12bP469D2F_R1.fq.gz	X12bP469D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP65D2F	feces	X12bP65D2F_R1.fq.gz	X12bP65D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP244D2F	feces	X12bP244D2F_R1.fq.gz	X12bP244D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP321D2F	feces	X12bP321D2F_R1.fq.gz	X12bP321D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP355D2F	feces	X12bP355D2F_R1.fq.gz	X12bP355D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP373D2F	feces	X12bP373D2F_R1.fq.gz	X12bP373D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP392D2F	feces	X12bP392D2F_R1.fq.gz	X12bP392D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP50D2F	feces	X12bP50D2F_R1.fq.gz	X12bP50D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP93D2F	feces	X12bP93D2F_R1.fq.gz	X12bP93D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP97D2F	feces	X12bP97D2F_R1.fq.gz	X12bP97D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP219D2F	feces	X12bP219D2F_R1.fq.gz	X12bP219D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP265D2F	feces	X12bP265D2F_R1.fq.gz	X12bP265D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP295D2F	feces	X12bP295D2F_R1.fq.gz	X12bP295D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP326D2F	feces	X12bP326D2F_R1.fq.gz	X12bP326D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP422D2F	feces	X12bP422D2F_R1.fq.gz	X12bP422D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP432D2F	feces	X12bP432D2F_R1.fq.gz	X12bP432D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP450D2F	feces	X12bP450D2F_R1.fq.gz	X12bP450D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP472D2F	feces	X12bP472D2F_R1.fq.gz	X12bP472D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP74D2F	feces	X12bP74D2F_R1.fq.gz	X12bP74D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP83D2F	feces	X12bP83D2F_R1.fq.gz	X12bP83D2F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP126D21F	feces	X12bP126D21F_R1.fq.gz	X12bP126D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP152D21F	feces	X12bP152D21F_R1.fq.gz	X12bP152D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP178D21F	feces	X12bP178D21F_R1.fq.gz	X12bP178D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP211D21F	feces	X12bP211D21F_R1.fq.gz	X12bP211D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP26D21F	feces	X12bP26D21F_R1.fq.gz	X12bP26D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP348D21F	feces	X12bP348D21F_R1.fq.gz	X12bP348D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP361D21F	feces	X12bP361D21F_R1.fq.gz	X12bP361D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP378D21F	feces	X12bP378D21F_R1.fq.gz	X12bP378D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP426D21F	feces	X12bP426D21F_R1.fq.gz	X12bP426D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP52D21F	feces	X12bP52D21F_R1.fq.gz	X12bP52D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP141D21F	feces	X12bP141D21F_R1.fq.gz	X12bP141D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP144D21F	feces	X12bP144D21F_R1.fq.gz	X12bP144D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP226D21F	feces	X12bP226D21F_R1.fq.gz	X12bP226D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP228D21F	feces	X12bP228D21F_R1.fq.gz	X12bP228D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP237D21F	feces	X12bP237D21F_R1.fq.gz	X12bP237D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP240D21F	feces	X12bP240D21F_R1.fq.gz	X12bP240D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP253D21F	feces	X12bP253D21F_R1.fq.gz	X12bP253D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP461D21F	feces	X12bP461D21F_R1.fq.gz	X12bP461D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP6D21F	feces	X12bP6D21F_R1.fq.gz	X12bP6D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP8D21F	feces	X12bP8D21F_R1.fq.gz	X12bP8D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP122D21F	feces	X12bP122D21F_R1.fq.gz	X12bP122D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP160D21F	feces	X12bP160D21F_R1.fq.gz	X12bP160D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP191D21F	feces	X12bP191D21F_R1.fq.gz	X12bP191D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP224D21F	feces	X12bP224D21F_R1.fq.gz	X12bP224D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP337D21F	feces	X12bP337D21F_R1.fq.gz	X12bP337D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP345D21F	feces	X12bP345D21F_R1.fq.gz	X12bP345D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP419D21F	feces	X12bP419D21F_R1.fq.gz	X12bP419D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP458D21F	feces	X12bP458D21F_R1.fq.gz	X12bP458D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP77D21F	feces	X12bP77D21F_R1.fq.gz	X12bP77D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP87D21F	feces	X12bP87D21F_R1.fq.gz	X12bP87D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP119D21F	feces	X12bP119D21F_R1.fq.gz	X12bP119D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP138D21F	feces	X12bP138D21F_R1.fq.gz	X12bP138D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP175D21F	feces	X12bP175D21F_R1.fq.gz	X12bP175D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP198D21F	feces	X12bP198D21F_R1.fq.gz	X12bP198D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP22D21F	feces	X12bP22D21F_R1.fq.gz	X12bP22D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP397D21F	feces	X12bP397D21F_R1.fq.gz	X12bP397D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP43D21F	feces	X12bP43D21F_R1.fq.gz	X12bP43D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP453D21F	feces	X12bP453D21F_R1.fq.gz	X12bP453D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP65D21F	feces	X12bP65D21F_R1.fq.gz	X12bP65D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP181D21F	feces	X12bP181D21F_R1.fq.gz	X12bP181D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP244D21F	feces	X12bP244D21F_R1.fq.gz	X12bP244D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP321D21F	feces	X12bP321D21F_R1.fq.gz	X12bP321D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP355D21F	feces	X12bP355D21F_R1.fq.gz	X12bP355D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP373D21F	feces	X12bP373D21F_R1.fq.gz	X12bP373D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP392D21F	feces	X12bP392D21F_R1.fq.gz	X12bP392D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP50D21F	feces	X12bP50D21F_R1.fq.gz	X12bP50D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP93D21F	feces	X12bP93D21F_R1.fq.gz	X12bP93D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP97D21F	feces	X12bP97D21F_R1.fq.gz	X12bP97D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP219D21F	feces	X12bP219D21F_R1.fq.gz	X12bP219D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP265D21F	feces	X12bP265D21F_R1.fq.gz	X12bP265D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP295D21F	feces	X12bP295D21F_R1.fq.gz	X12bP295D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP326D21F	feces	X12bP326D21F_R1.fq.gz	X12bP326D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP422D21F	feces	X12bP422D21F_R1.fq.gz	X12bP422D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP432D21F	feces	X12bP432D21F_R1.fq.gz	X12bP432D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP450D21F	feces	X12bP450D21F_R1.fq.gz	X12bP450D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP472D21F	feces	X12bP472D21F_R1.fq.gz	X12bP472D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP74D21F	feces	X12bP74D21F_R1.fq.gz	X12bP74D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP83D21F	feces	X12bP83D21F_R1.fq.gz	X12bP83D21F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP126D7F	feces	X12bP126D7F_R1.fq.gz	X12bP126D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP152D7F	feces	X12bP152D7F_R1.fq.gz	X12bP152D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP178D7F	feces	X12bP178D7F_R1.fq.gz	X12bP178D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP26D7F	feces	X12bP26D7F_R1.fq.gz	X12bP26D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP348D7F	feces	X12bP348D7F_R1.fq.gz	X12bP348D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP361D7F	feces	X12bP361D7F_R1.fq.gz	X12bP361D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP378D7F	feces	X12bP378D7F_R1.fq.gz	X12bP378D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP426D7F	feces	X12bP426D7F_R1.fq.gz	X12bP426D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP52D7F	feces	X12bP52D7F_R1.fq.gz	X12bP52D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP141D7F	feces	X12bP141D7F_R1.fq.gz	X12bP141D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP144D7F	feces	X12bP144D7F_R1.fq.gz	X12bP144D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP226D7F	feces	X12bP226D7F_R1.fq.gz	X12bP226D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP228D7F	feces	X12bP228D7F_R1.fq.gz	X12bP228D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP237D7F	feces	X12bP237D7F_R1.fq.gz	X12bP237D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP253D7F	feces	X12bP253D7F_R1.fq.gz	X12bP253D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP461D7F	feces	X12bP461D7F_R1.fq.gz	X12bP461D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP6D7F	feces	X12bP6D7F_R1.fq.gz	X12bP6D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP8D7F	feces	X12bP8D7F_R1.fq.gz	X12bP8D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP122D7F	feces	X12bP122D7F_R1.fq.gz	X12bP122D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP160D7F	feces	X12bP160D7F_R1.fq.gz	X12bP160D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP191D7F	feces	X12bP191D7F_R1.fq.gz	X12bP191D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP224D7F	feces	X12bP224D7F_R1.fq.gz	X12bP224D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP337D7F	feces	X12bP337D7F_R1.fq.gz	X12bP337D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP345D7F	feces	X12bP345D7F_R1.fq.gz	X12bP345D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP419D7F	feces	X12bP419D7F_R1.fq.gz	X12bP419D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP458D7F	feces	X12bP458D7F_R1.fq.gz	X12bP458D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP77D7F	feces	X12bP77D7F_R1.fq.gz	X12bP77D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP87D7F	feces	X12bP87D7F_R1.fq.gz	X12bP87D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP119D7F	feces	X12bP119D7F_R1.fq.gz	X12bP119D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP138D7F	feces	X12bP138D7F_R1.fq.gz	X12bP138D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP175D7F	feces	X12bP175D7F_R1.fq.gz	X12bP175D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP198D7F	feces	X12bP198D7F_R1.fq.gz	X12bP198D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP22D7F	feces	X12bP22D7F_R1.fq.gz	X12bP22D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP397D7F	feces	X12bP397D7F_R1.fq.gz	X12bP397D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP43D7F	feces	X12bP43D7F_R1.fq.gz	X12bP43D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP453D7F	feces	X12bP453D7F_R1.fq.gz	X12bP453D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP469D7F	feces	X12bP469D7F_R1.fq.gz	X12bP469D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP65D7F	feces	X12bP65D7F_R1.fq.gz	X12bP65D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP181D7F	feces	X12bP181D7F_R1.fq.gz	X12bP181D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP244D7F	feces	X12bP244D7F_R1.fq.gz	X12bP244D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP321D7F	feces	X12bP321D7F_R1.fq.gz	X12bP321D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP355D7F	feces	X12bP355D7F_R1.fq.gz	X12bP355D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP373D7F	feces	X12bP373D7F_R1.fq.gz	X12bP373D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP392D7F	feces	X12bP392D7F_R1.fq.gz	X12bP392D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP50D7F	feces	X12bP50D7F_R1.fq.gz	X12bP50D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP93D7F	feces	X12bP93D7F_R1.fq.gz	X12bP93D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP97D7F	feces	X12bP97D7F_R1.fq.gz	X12bP97D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP219D7F	feces	X12bP219D7F_R1.fq.gz	X12bP219D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP265D7F	feces	X12bP265D7F_R1.fq.gz	X12bP265D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
X12bP295D7F	feces	X12bP295D7F_R1.fq.gz	X12bP295D7F_R2.fq.gz	16S rRNA gene amplicon sequencing of Sus Scrofa gut derived metagenome: feces
